"PRDT_CD","CATE_CD","BRAND_CD","PRDT_NAME","SALE_PRICE","LOAD_DTTM"
"6B67582","7",TT,(의류 SET)네임택패턴 토드백,101000,"20230223112607"
"6B67681","7",GL,영라인 E로고 하이탑,123000,"20230223112608"
"6B68301","7",AE,여성 방울포인트 단목,53000,"20230223112608"
"6B71201","9",TM,RE)구스다운 자켓,90000,"20230223112607"
"6B71651","2",NB,투어 N 이밴드팬츠,142000,"20230223112608"
"6B71681","2",LT,영 CR팬츠,74000,"20230223112607"
"6B75381","13",HS,영 소매퀼팅 라운드,133000,"20230223112607"
"6B77452","7",NB,(리버시블)삼색포인트 기본비니,73000,"20230223112608"
"6B81802","6",AE,"40C)프린트 패딩스커트",45000,"20230223112608"
"6B81850","6",HB,"40C)물결퀼팅 패딩 스커트",86000,"20230223112608"
"6B83201","5",TH,방풍이너 세트 브이넥스웨터,36000,"20230223112608"
"6B83381","5",HB,가슴빅로고 스트라이프 스웨터,114000,"20230223112608"
"6B87406","7",RL,멜란지 니트캡,93000,"20230223112608"
"6C11401","3",MG,가슴지퍼 우븐베스트,87000,"20230223112607"
"6C15201","13",TH,가슴로고 POLY 기본폴로,123000,"20230223112608"
"6C15253","13",HS,투어 시즌패턴 폴로,96000,"20230223112607"
"6C17251","7",AM,소가죽 웨빙 엘라스틱 벨트,77000,"20230223112607"
"6C17481","7",TT,시보리 스트라이프 군모,63000,"20230223112607"
"6C21382","10",AE,소매배색 액션밴드 점퍼,52000,"20230223112608"
"6C23150","5",LT,(TOUR)옵티컬 패턴 베스트,37000,"20230223112607"
"6C23782","5",MG,(YOUNG)러브프린트 가디건,109000,"20230223112607"
"6C25202","13",IL,빅로고포인트 폴로에리 티셔츠,64000,"20230223112607"
"6C25501","13",RL,펀칭져지패치 후드 풀오픈,72000,"20230223112608"
"6C26281","11",HB,(YOUNG)레이스 트레이닝상의,132000,"20230223112608"
"6C26380","11",TM,(YOUNG)스트라이프 트레이닝하의,75000,"20230223112607"
"6C27701","7",HS,SOLEDAD 사각 스카프,59000,"20230223112607"
"6C27702","7",HS,LOVE 쁘띠 스카프,35000,"20230223112607"
"6C28101","7",TT,(기획) 여성 양손 장갑,78000,"20230223112607"
"6C28381","7",HS,여성 발목프릴 단목 양말,140000,"20230223112607"
"6C35219","13",IL,멀티스트라이프 기본,95000,"20230223112607"
"6C35254","13",HB,핫멜트 등판절개 폴로,134000,"20230223112608"
"6C35281","13",GL,영 엘르빅로고 폴로,126000,"20230223112608"
"6C35301","13",HS,기본 브이넥,85000,"20230223112607"
"6C37452","7",TM,자석내장 썬바이저 (볼마커 탈부착),126000,"20230223112607"
"6C41301","10",TM,N/PU 배색지퍼 여름점퍼,118000,"20230223112607"
"6C44850","13",LT,밑단주름 저지원피스,64000,"20230223112607"
"6C45251","13",GL,에리옵티컬 암홀 절개포인트,46000,"20230223112608"
"6C45280","13",HB,(YOUNG)2도스트라이프 와펜포인트,118000,"20230223112608"
"6C45751","13",IL,(TOUR)암홀&에리 배색나시,82000,"20230223112607"
"6C47453","7",HS,티꽂이 쿨맥스 매쉬 썬바이저,132000,"20230223112607"
"6C47455","7",HB,UV챙 로고리핏 썬바이저,46000,"20230223112608"
"6C51652","2",LT,N스판 입체핏,135000,"20230223112607"
"6C53251","5",TH,투어 브이넥,57000,"20230223112608"
"6C53341","5",LT,악어 라운드넥,70000,"20230223112607"
"6C53741","5",MG,로켓 가디건,145000,"20230223112607"
"6C55451","13",TM,어깨우븐덧댐 목크,145000,"20230223112607"
"6C57442","7",MG,(남녀공용) 모직 페도라,34000,"20230223112607"
"6C61641","2",HS,(CASUAL)와이드 TR 바지,36000,"20230223112607"
"6C61803","6",IL,사이바밑단주름 면스판스커트,44000,"20230223112607"
"6C61806","6",GL,말풍선프린트스커트,77000,"20230223112608"
"6C63450","5",DC,RE)(TOUR)반집업 와끼시보리 스웨터,110000,"20230223112607"
"6C63750","5",RL,RE)(TOUR)배색 포인트 가디건,60000,"20230223112608"
"6C65455","13",TH,(TOUR)심리스 목크에리,51000,"20230223112608"
"6C67201","7",RL,멀티 자수 벨트,39000,"20230223112608"
"6C67451","7",LT,뒷리본 밴딩 썬바이저,121000,"20230223112607"
"6C67504","7",GL,로고 포인트 캐디백,119000,"20230223112608"
"6C67651","7",LT,무봉제 방수 스파이크 골프화,87000,"20230223112607"
"6C71202","9",IL,롱 구스자켓,46000,"20230223112607"
"6C71612","2",AE,RE)주머니삼선 팬츠,45000,"20230223112608"
"6C71652","2",RL,투어 N스판 옆포켓팬츠,53000,"20230223112608"
"6C73406","5",IL,카트 인타샤 목크넥,99000,"20230223112607"
"6C75551","13",LT,스포티 웰딩 풀오픈,78000,"20230223112607"
"6C77401","7",GL,고시 패딩 군모,61000,"20230223112608"
"6C77403","7",NB,귀달이 변형 군모,34000,"20230223112608"
"6C77701","7",HB,"3색 포인트 니트 머플러",69000,"20230223112608"
"6C83801","5",DK,방풍)소매배색 등판다운점퍼형,96000,"20230223112607"
"6C87902","7",AE,여성 내의 하(下),127000,"20230223112608"
"6C87951","7",AE,(머플러 SET) FUR 무릎덮개&방석,88000,"20230223112608"
"6D11609","2",MG,C스판 로켓프린트 팬츠	,140000,"20230223112607"
"6D17406","7",TH,스트라이프 페도라,65000,"20230223112608"
"6D17503","7",RL,네이비 삼색포인트 파우치,94000,"20230223112608"
"6D17601","7",TH,(AVOIR) 남성 스파이크리스 골프화,131000,"20230223112608"
"6D21351","10",TH,투어 N/PU 기본점퍼,115000,"20230223112608"
"6D21605","2",MG,C/PU 투턱치노팬츠,38000,"20230223112607"
"6D21651","2",GL,투어 N/PU 기본팬츠,145000,"20230223112608"
"6D21806","6",AE,"38C)N/P/PU 프릴스커트",130000,"20230223112608"
"6D21813","6",TH,"41C)멀티ST 스웨터스커트",69000,"20230223112608"
"6D25451","13",NB,P/PU 투어 혼솔지퍼 반집업,34000,"20230223112608"
"6D27505","7",NB,초경량 빅 보스턴백,44000,"20230223112608"
"6D27604","7",DC,컬러 블록 스파이크리스 하이탑,81000,"20230223112607"
"6D27904","7",IL,실리콘 고양이 볼주머니,129000,"20230223112607"
"6D27907","7",TH,UV차단 모자걸이 뒷목 가리개,144000,"20230223112608"
"6D28353","7",RL,"40CM 삼색자수 니삭스",76000,"20230223112608"
"6D31304","10",DC,트렌치코트 방수 점퍼	,137000,"20230223112608"
"6D31501","4",LT,삼색국기 프린트 반팔셔츠	,90000,"20230223112607"
"6D31706","2",HS,C스판 플라워 프린트 반바지	,118000,"20230223112607"
"6D35405","13",MG,기본 쿨누드,61000,"20230223112607"
"6D37401","7",TH,(기획) 남성 썬바이저,143000,"20230223112608"
"6D41702","2",AE,N/PU 기본 반바지,49000,"20230223112608"
"6D41803","6",TM,"40C)R/C/P/PU 밑단술 스커트",118000,"20230223112607"
"6D45251","13",DC,투어 자가드 폴로,73000,"20230223112607"
"6D45253","13",MG,투어 사선프릴 폴로,91000,"20230223112607"
"6D45701","13",HS,셔츠형 프릴 슬리브,89000,"20230223112607"
"6D45709","13",TM,앞판 메쉬절개 슬리브,137000,"20230223112607"
"6D47404","7",GL,(의류 SET) 하트프린트 썬바이저,51000,"20230223112608"
"6D47903","7",TT,고양이 퍼터 커버,144000,"20230223112607"
"6D51606","2",RL,P 에펠탑 프린트 팬츠,86000,"20230223112608"
"6D51654","2",IL,투어 P스판 프린트 팬츠,78000,"20230223112607"
"6D57403","7",DC,(의류 SET) 사선로고 썬바이저,98000,"20230223112607"
"6D57601","7",GL,남성 스파이크리스 골프화,111000,"20230223112608"
"6D61302","10",LT,(수입)폴리 홑겹 스타디움점퍼,115000,"20230223112607"
"6D61701","2",NB,P/R/PU 윈도우체크 반바지,95000,"20230223112608"
"6D61804","6",DK,"40C TR 주름스커트",97000,"20230223112607"
"6D63703","5",AE,세로ST 브이넥 가디건,56000,"20230223112608"
"6D65501","13",DC,벨로아 풀오픈,68000,"20230223112607"
"6D67201","7",DC,베이직 여성 소가죽 벨트 (30MM),140000,"20230223112608"
"6D68302","7",DC,진주 방울 중목 양말,123000,"20230223112607"
"6D68311","7",GL,"38CM 스트라이프 리본 니삭스",50000,"20230223112608"
"6D71401","3",AE,후드탈부착 구스다운 베스트,73000,"20230223112608"
"6D81405","3",HB,프린트 다운베스트,70000,"20230223112608"
"6D83101","5",TM,고양이자수 터틀조끼,97000,"20230223112607"
"6D85402","13",MG,암홀쇼바리 반집업,129000,"20230223112607"
"6D87412","7",MG,고양이 말풍선 육각 도리구찌,97000,"20230223112607"
"6D87452","7",HB,탁텔 니트 캡,64000,"20230223112608"
"6D88101","7",DC,로고 핫픽스 플리스 양피 양손 장갑,108000,"20230223112607"
"6E17452","7",TT,EG 펀칭 오각 캡,89000,"20230223112607"
"6E21351","10",DK,사이바 로고테잎 홑곁점퍼,88000,"20230223112607"
"6E21354","10",HB,에리변형 패딩라이너,141000,"20230223112608"
"6E21603","2",HB,C스판 밑단디테일 데님팬츠,72000,"20230223112608"
"6E21653","2",DC,P고신축 기하학프린트 팬츠,127000,"20230223112607"
"6E21856","6",HS,P고신축 투어봄패턴 스커트,51000,"20230223112607"
"6E25254","13",TM,P스판 소매 배색 폴로	,62000,"20230223112607"
"6E25255","13",MG,옆선 배색 포인트 폴로	,125000,"20230223112607"
"6E28302","7",GL,"38CM 방울 니삭스",68000,"20230223112608"
"6E31604","2",AE,면터치 C/P혼방 팬츠,46000,"20230223112608"
"6E31751","2",RL,(선발주)나일론 스트레치 반바지,102000,"20230223112608"
"6E35206","13",TM,(SPOT)에리 라인 포인트 폴로	,114000,"20230223112607"
"6E35207","13",GL,(SPOT)베이직 폴로티셔츠,121000,"20230223112608"
"6E35254","13",AE,(SPOT)소매 포인트 스트라이프 폴로,115000,"20230223112608"
"6E41858","6",DK,N스판 앞주름 스커트,66000,"20230223112607"
"6E45210","13",AE,(SPOT)P스판 스트라이프 폴로	,63000,"20230223112608"
"6E45252","13",DK,P/PU 배색블럭킹 폴로,83000,"20230223112607"
"6E45552","13",DC,간격변화 스트라이프 풀집업	,81000,"20230223112607"
"6E47411","7",HB,(SPOT) 천연초 블루 와이어 햇,123000,"20230223112608"
"6E51352","10",TT,가을 방수 자켓,116000,"20230223112607"
"6E53702","5",IL,기본가디건,66000,"20230223112607"
"6E55201","13",IL,P스판 변형골지 폴로티셔츠,61000,"20230223112607"
"6E55203","13",LT,(SPOT)기본 버튼다운 폴로	,72000,"20230223112607"
"6E55261","13",DC,투어P스판 가슴포인트폴로,34000,"20230223112607"
"6E61803","6",DC,체크플레어 주름 스커트,142000,"20230223112607"
"6E61805","6",TH,절개포인트 프릴스커트,129000,"20230223112608"
"6E63153","5",LT,투어 다이아 조직감 풀집업 조끼,71000,"20230223112607"
"6E65501","13",DK,벌집 조직감 변형에리 풀집업,46000,"20230223112607"
"6E65552","13",GL,스터드 장식 풀오픈	,96000,"20230223112608"
"6E67552","7",AE,(SPOT) AMOUR 네오플랜 보냉백,85000,"20230223112608"
"6E67651","7",IL,여성 키높이 어글리 골프화,103000,"20230223112607"
"6E68301","7",NB,"38CM 베이직 니삭스",116000,"20230223112608"
"6E71606","2",IL,기모 데님 팬츠,124000,"20230223112607"
"6E72007","10",TT,FUR 트리밍 헤비 다운,129000,"20230223112607"
"6E75452","13",GL,투어 에리변형 헨리넥,125000,"20230223112608"
"6E75455","13",TT,투어 고주파 반집업 목크,92000,"20230223112607"
"6E81455","3",TM,후드 부착형 중기장 다운 베스트,52000,"20230223112607"
"6E81657","2",IL,투어 체크 다운팬츠,63000,"20230223112607"
"6E83104","5",LT,(방풍)우븐패치 풀집업 후드 조끼,125000,"20230223112607"
"6E83503","5",HS,(방풍)가슴 원포인트 터틀넥,68000,"20230223112607"
"6E87541","7",RL,(SPOT) 스팽글 탈착 투톤 퍼 클러치,42000,"20230223112608"
"6E87703","7",TM,장식 포인트 보아 머플러,84000,"20230223112607"
"6E87743","7",HB,(SPOT) 렉스 터치 롱 머플러,36000,"20230223112608"
"6E88101","7",RL,로고 핫픽스 플리스 양손 장갑,121000,"20230223112608"
"6E89503","7",TH,리버시블 발토시,125000,"20230223112608"
"6F11401","3",RL,간절기 패딩베스트,117000,"20230223112608"
"6F21353","10",HB,소매 시보리 포인트 점퍼	,65000,"20230223112608"
"6F21652","2",HB,P스판 사이드라인 로고 포인트 팬츠,54000,"20230223112608"
"6F21851","6",TT, P스판 앞 절개 포인트 스커트	,40000,"20230223112607"
"6F23102","5",AE,뒷판 패턴 자수 조끼	,118000,"20230223112608"
"6F23351","5",IL,소매 배색 라운드넥 스웨터	,101000,"20230223112607"
"6F25208","13",AE,체크 프린트 셔링 폴로,118000,"20230223112608"
"6F25251","13",RL,투어 옆선 프린트 폴로	,142000,"20230223112608"
"6F27412","7",MG,(의류 SET) 로고 리핏 썬바이저,96000,"20230223112607"
"6F27413","7",TT,고시 주름 쿨맥스 밴딩 썬바이저,135000,"20230223112607"
"6F27603","7",TT,벨크로 포인트 스파이크리스 골프화,127000,"20230223112607"
"6F28307","7",DK,하트 포인트 중목 양말,87000,"20230223112607"
"6F29501","7",AE,여성 어깨끈 걸이 냉감 팔토시,131000,"20230223112608"
"6F31658","2",HS,다색 프린트 팬츠,138000,"20230223112607"
"6F35259","13",RL,에리 배색 폴로 	,37000,"20230223112608"
"6F35268","13",TT,소매냉감 가슴프린트 폴로,76000,"20230223112607"
"6F35401","13",DK,전판프린트 쿨누드,121000,"20230223112607"
"6F45206","13",HS,(기획)C/P 피케 에리변형 폴로,123000,"20230223112607"
"6F45304","13",TM,(기획)프랑스 속담 시리즈 라운드4	,103000,"20230223112607"
"6F45708","13",LT,전판 프린트 폴로형 슬리브,114000,"20230223112607"
"6F47452","7",DK,(의류 SET) 자카드 일체형 썬바이저,116000,"20230223112607"
"6F51606","2",AM,글렌체크 TR 팬츠 ,94000,"20230223112607"
"6F51651","2",TM,(주력)투어 절개 포인트 N스판 팬츠,87000,"20230223112607"
"6F55210","13",TH,솔리다드 포인트 폴로,122000,"20230223112608"
"6F56201","11",GL,(홈쇼핑) 분또 TRACK JACKET,88000,"20230223112608"
"6F57201","7",LT,자동 버클 소가죽 벨트,42000,"20230223112607"
"6F61242","9",AE,캐쥬얼 지도리 체크 더블 자켓	,135000,"20230223112608"
"6F61541","4",AE,전판 프린트 셔츠	,67000,"20230223112608"
"6F61643","2",HS,여성 체크패턴 팬츠,123000,"20230223112607"
"6F61701","2",RL,여성 TR 반바지,43000,"20230223112608"
"6F63701","5",DK,메탈사 별패턴  풀집업 가디건	,39000,"20230223112607"
"6F65301","13",TM,가슴 포인트 라운드	,141000,"20230223112607"
"6F65401","13",RL,(기획)스트라이프 기본 터틀넥	,109000,"20230223112608"
"6F67406","7",LT,뒷 리본 벨벳 캡,86000,"20230223112607"
"6F67601","7",LT,별 포인트 스파이크 골프화,72000,"20230223112607"
"6F67701","7",RL,스카프(70*70),68000,"20230223112608"
"6F71452","3",LT,튜브 다운 베스트	,90000,"20230223112607"
"6F73402","5",GL,골조직 목크넥	,100000,"20230223112608"
"6F77406","7",HB,귀달이 해링본 도리구찌,85000,"20230223112608"
"6F81303","10",MG,(기획)보아털 후리스 긴기장 점퍼,91000,"20230223112607"
"6F81351","10",IL,(달랏) 패딩 점퍼,56000,"20230223112607"
"6F81452","3",LT,경량우븐 베스트	,85000,"20230223112607"
"6F81601","2",GL,T/R 소재 여성 팬츠	,113000,"20230223112608"
"6F81604","2",TM,T/R 소재 체크 패턴 팬츠	,51000,"20230223112607"
"6F81607","2",TT,(기획)여성 패딩 팬츠,106000,"20230223112607"
"6F81701","2",DK,패턴 퀼팅 패딩 반바지	,119000,"20230223112607"
"6F82001","10",AE,(기획)라운드넥 경량다운 점퍼,130000,"20230223112608"
"6F83141","5",MG,(방풍) 아가일패턴 목크넥 조끼,37000,"20230223112607"
"6F83151","5",LT,긴기장 조끼 스웨터	,100000,"20230223112607"
"6F85301","13",GL,전판 부클 가슴 포인트 라운드	,128000,"20230223112608"
"6F85503","13",DC,앞판 퀼팅 포인트 풀집업	,84000,"20230223112607"
"6F85504","13",LT,전판프린트 변형까뮤 플리스 풀집업,115000,"20230223112607"
"6F87901","7",MG,퍼 핸드워머,66000,"20230223112607"
"6F88101","7",AE,리본 포인트 손등 퍼 양손 장갑,64000,"20230223112608"
"6G11305","10",AE,(주력)잔패턴 시보리 점퍼	,89000,"20230223112608"
"6G11604","2",NB,면스판 골조직 팬츠	,106000,"20230223112608"
"6G17903","7",TH,(공용)입체형 마스크,120000,"20230223112608"
"6G21302","10",TH,기본 경량다운 점퍼	,135000,"20230223112608"
"6G21307","10",GL,아웃포켓 후드 긴기장 야상 점퍼	,59000,"20230223112608"
"6G21308","10",TH,(주력_아무르)프린트 긴기장 점퍼,78000,"20230223112608"
"6G21607","2",RL,봄 롤업 데님 팬츠	,67000,"20230223112608"
"6G21611","2",TM,(SPOT) 밍크 기모 레깅스 팬츠,70000,"20230223112607"
"6G21801","6",LT,(기획) 여성 H라인 기본 스커트,114000,"20230223112607"
"6G23701","5",DC,후드 스타일 풀집업 가디건 	,104000,"20230223112607"
"6G23751","5",LT,패턴 엠보 짜임 풀집업 가디건	,145000,"20230223112607"
"6G28305","7",NB,(34CM)모티브 포인트 니삭스,43000,"20230223112608"
"6G31611","2",DC,쿨맥스 데님 팬츠,84000,"20230223112607"
"6G31701","2",IL,(기획)NC스판 반바지	,34000,"20230223112607"
"6G31702","2",AE,(주력)서커 스트라이프 반바지	,105000,"20230223112608"
"6G35201","13",RL,(기획_볼테르)C/P 피케 기본 폴로,57000,"20230223112608"
"6G35204","13",DK,배색포인트 기본폴로	,47000,"20230223112607"
"6G35211","13",HS,선염 그라데이션 폴로	,141000,"20230223112607"
"6G35218","13",DK,전판 야자수패턴 폴로	,84000,"20230223112607"
"6G35262","13",IL,투어 전판 모노패턴 폴로	,73000,"20230223112607"
"6G37442","7",TT,남성 고착 페도라,82000,"20230223112607"
"6G41303","10",DK,후드탈부착 긴기장 야상점퍼	,46000,"20230223112607"
"6G41704","2",MG,데님 라이크 반바지	,63000,"20230223112607"
"6G41705","2",HS,단추 포인트 반바지	,142000,"20230223112607"
"6G45201","13",HS,(기획_볼테르)C/P 피케 기본 폴로	,40000,"20230223112607"
"6G45206","13",NB,소매냉감 시즌모티브 포인트 티셔츠,75000,"20230223112608"
"6G45207","13",MG,칼라 배색 포인트 폴로	,110000,"20230223112607"
"6G45214","13",TH,(주력)전판 로고 프린트 폴로	,69000,"20230223112608"
"6G45402","13",RL,전판 메쉬 프린트 포인트 터틀넥	,94000,"20230223112608"
"6G45408","13",TT,(RE)메탈 스트라이프 터틀넥,118000,"20230223112607"
"6G45452","13",GL,시즌패턴 블럭킹 포인트 반팔터틀넥,49000,"20230223112608"
"6G45506","13",TH,(RE)전판프린트 냉감풀집업2,83000,"20230223112608"
"6G45551","13",HS,기하학 아이스프린트 풀집업	,121000,"20230223112607"
"6G47403","7",RL,(의류SET)데이지 패턴 썬바이저,101000,"20230223112608"
"6G47417","7",NB,투어 라인 배색 썬바이저,107000,"20230223112608"
"6G47444","7",AE,해리 포인트 돌돌이 천연초 햇,86000,"20230223112608"
"6G51607","2",RL,남성 체크 T/R 팬츠	,76000,"20230223112608"
"6G55207","13",AE,체크 스트라이프 믹스 폴로	,90000,"20230223112608"
"6G55209","13",IL,가슴 빅로고 포인트 폴로	,77000,"20230223112607"
"6G58304","7",HB,발등 배색 컬러 장목 양말,82000,"20230223112608"
"6G61302","10",HS,와이어에리 V 프린트 점퍼	,144000,"20230223112607"
"6G61402","3",RL,와이어에리 V 프린트 베스트	,104000,"20230223112608"
"6G61602","2",DK,(기획) N/PU 소재 가을 여성 팬츠	,56000,"20230223112607"
"6G61609","2",HS,시즌 멀티 프린트 팬츠	,45000,"20230223112607"
"6G65401","13",LT,(기획)기본터틀넥(1차)	,137000,"20230223112607"
"6G65408","13",TH,몸판 포인트 프린트 목크에리	,69000,"20230223112608"
"6G67408","7",LT,(캔슬)챙프린트 배색 캡,126000,"20230223112607"
"6G68307","7",AE,(43CM)3색 미니별&리본 니삭스,51000,"20230223112608"
"6G71608","2",DC,남성 TR소재 팬츠	,69000,"20230223112607"
"6G73401","5",AE,남성 컬러배색포인트 목크넥 스웨터,45000,"20230223112608"
"6G77401","7",LT,니트&스웨이드 믹스 캡,95000,"20230223112607"
"6G77402","7",HB,(의류SET)베이직 시보리 귀달이 캡,85000,"20230223112608"
"6G77406","7",TT,(의류SET)시보리 배색 귀달이 군모,105000,"20230223112607"
"6G81303","10",AE,긴기장 보아플리스 점퍼,125000,"20230223112608"
"6G81305","10",TM,우븐믹스 보아FUR 다운점퍼1	,54000,"20230223112607"
"6G81613","2",HB,시즌 풀패턴 프린트 팬츠	,83000,"20230223112608"
"6G85401","13",IL,변형 스트라이프 터틀	,108000,"20230223112607"
"6G85403","13",HB,(기획)기본터틀넥(2차)	,35000,"20230223112608"
"6G87403","7",RL,(캔슬)부클원단 자수 캡,42000,"20230223112608"
"6G88304","7",GL,(캔슬)니트 방울 니삭스43CM,72000,"20230223112608"
"6H11304","10",TT,(기획)메쉬믹스 우븐점퍼	,87000,"20230223112607"
"6H11601","2",RL,(기획)남성 봄 기획팬츠	,74000,"20230223112608"
"6H11602","2",HB,봄 C/P 소재 솔리드 팬츠	,74000,"20230223112608"
"6H11605","2",RL,봄 남성 기본 팬츠 ,116000,"20230223112608"
"6H11608","2",RL,봄 풀패턴 팬츠	,99000,"20230223112608"
"6H18302","7",LT,사이드 라인 중목 양말,114000,"20230223112607"
"6H18371","7",NB,(수주용)남성양말 2족 SET,129000,"20230223112608"
"6H21610","2",IL,봄 나팔핏 중청 데님 팬츠,45000,"20230223112607"
"6H21803","6",RL,봄 잔주름 스커트	,141000,"20230223112608"
"6H23451","5",TT,ED 봄 밑단 셔링 목크넥 스웨터	,89000,"20230223112607"
"6H25207","13",NB,전판 시즌 패턴 에리 셔링 폴로	,100000,"20230223112608"
"6H28302","7",IL,핫픽스 하트 단목 양말,85000,"20230223112607"
"6H28310","7",HS,(35CM)자수&큐빅 글리터 니삭스,94000,"20230223112607"
"6H31607","2",RL,여름 N/SP소재 포켓 배색 팬츠	,70000,"20230223112608"
"6H35203","13",MG,조직감 반팔 셔츠	,144000,"20230223112607"
"6H35205","13",TH,"(주력)변형 스트라이프 조직 폴로	
",141000,"20230223112608"
"6H35206","13",TM,배색 면블럭 폴로	,130000,"20230223112607"
"6H35209","13",LT,전판 시즌패턴 폴로	,79000,"20230223112607"
"6H35271","13",DC,(SPOT)원포인트 기본 폴로,83000,"20230223112607"
"6H35354","13",HS,(기획)ED하바나 원포인트 라운드	,35000,"20230223112607"
"6H35501","13",RL,전판 메쉬 풀집업	,114000,"20230223112608"
"6H37401","7",GL,(공용)파이핑 베이직 썬바이저,95000,"20230223112608"
"6H37402","7",LT,(의류SET)ED펀칭배색 UV썬바이저,99000,"20230223112607"
"6H37403","7",TT,ED그라데이션 챙 썬바이저,66000,"20230223112607"
"6H41302","10",HS,(주력)시즌패턴 매직홀 점퍼	,112000,"20230223112607"
"6H41703","16",MG,여름 7부기장 잔패턴 팬츠,103000,"20230223112607"
"6H41705","16",HS,여름 4부기장 린넨 반바지,145000,"20230223112607"
"6H43151","5",RL,ED 여름 메쉬배색 조끼 스웨터,47000,"20230223112608"
"6H44801","8",LT,(SPOT)기하학 오프숄더 원피스,104000,"20230223112607"
"6H45209","13",DK,솔리다드 빅프린트 폴로	,120000,"20230223112607"
"6H45258","13",HS,(SPOT)ED가슴 비대칭 라인 폴로,145000,"20230223112607"
"6H45452","13",HS,ED소매프린트 반집업	,106000,"20230223112607"
"6H45752","13",RL,ED전판 프린트 슬리브리스	,63000,"20230223112608"
"6H45753","13",MG,ED절개 라인 슬리브리스	,74000,"20230223112607"
"6H51352","10",TM,ED소매 빅프린트 방수점퍼	,34000,"20230223112607"
"6H51353","10",AE,ED전판 시즌패턴 바람막이 점퍼,142000,"20230223112608"
"6H51354","10",LT,"(주력)ED누빔지 소매져지 점퍼	
",124000,"20230223112607"
"6H53452","5",NB,로고 변형 배색 목크넥 스웨터,48000,"20230223112608"
"6H55202","13",MG,전판 아트웍프린트 폴로	,61000,"20230223112607"
"6H55252","13",HS,(주력)ED변형로고 프린트 폴로	,126000,"20230223112607"
"6H58302","7",DK,ED_에디션패턴 장목 양말,77000,"20230223112607"
"6H61403","3",IL,(기획)누빔지 사카리바 믹스 베스트,86000,"20230223112607"
"6H61610","2",MG,(SPOT)여성 새미나팔핏 기본팬츠,54000,"20230223112607"
"6H65206","13",TM,페이크니트 원포인트 폴로	,90000,"20230223112607"
"6H65208","13",HB,레이어드 디테일 폴로	,144000,"20230223112608"
"6H65252","13",MG,ED에리배색 면블럭 폴로	,81000,"20230223112607"
"6H65451","13",DC,ED사이바 배색 마스크형 목크	,50000,"20230223112607"
"6H67902","7",TT,별패턴 퍼터 커버(블레이드),86000,"20230223112607"
"6H67927","7",DC,(캔슬)퍼 레인보우 퍼터 키퍼링,136000,"20230223112607"
"6H68301","7",DK,데일리 지도리 장목 양말,52000,"20230223112607"
"6H71603","2",MG,헤링본 패턴 T/R 팬츠	,42000,"20230223112607"
"6H71605","2",LT,체크패턴 TR 팬츠	,134000,"20230223112607"
"6H73551","5",HB,(ED)로고 변형 배색 터틀넥 스웨터 ,62000,"20230223112608"
"6H75252","13",TM,(ED)소매배색 폴로티셔츠(방풍),99000,"20230223112607"
"6H77406","7",IL,(의류SET)시보리 귀달이 도리구찌,52000,"20230223112607"
"6H81301","10",RL,(기획)양면보아 점퍼	,41000,"20230223112608"
"6H81608","2",TH,(주력)트위드 포인트컬러 데님 팬츠,128000,"20230223112608"
"6H81609","2",TM,허리밴딩 트레이닝 팬츠	,145000,"20230223112607"
"6H81651","2",TM,(ED)발열프린트 여성 팬츠,86000,"20230223112607"
"6H82012","17",AE,빅체크 변형 다운점퍼,74000,"20230223112608"
"6I18302","7",LT,(중목)스트라이프 파일 양말,79000,"20230223112607"
"6I21609","2",HS,허리밴딩 스트레치 팬츠 ,136000,"20230223112607"
"6I21801","6",LT,(기획)단추포인트 큐롯 스커트 ,77000,"20230223112607"
"6I25301","13",GL,체크패턴 브이넥 티셔츠,54000,"20230223112608"
"6I25453","13",LT,(TOUR)봄 냉감 베이스 레이어,120000,"20230223112607"
"6I31302","10",TM,(주력)펀칭믹스 베이직 점퍼	,65000,"20230223112607"
"6I31752","16",NB,남성 조직감 하프 팬츠(솔리드),46000,"20230223112608"
"6I35218","13",HS,서커조직 스트라이프 반팔 티셔츠	,113000,"20230223112607"
"6I35221","13",GL,에리 배색 포인트 폴로 반팔 티셔츠,56000,"20230223112608"
"6I35251","13",GL,(TOUR)까무배색 포인트 폴로 반팔,130000,"20230223112608"
"6I35253","13",GL,(TOUR) 어깨 원포인트 배색 폴로,116000,"20230223112608"
"6I35292","13",MG,ON_와팬포인트 폴로 피케 티셔츠,41000,"20230223112607"
"6I39501","7",IL,(공용)쿨링 팔토시,51000,"20230223112607"
"6I41603","2",TT,여성 오비 포인트 팬츠(부츠컷),97000,"20230223112607"
"6I41706","16",MG,카고 포켓 면쇼츠 ,76000,"20230223112607"
"6I41752","16",TT,오비 웨빙포인트 팬츠,56000,"20230223112607"
"6I41805","6",NB,사이드 배색 라인 포인트 스커트 ,130000,"20230223112608"
"6I41808","6",TH,(SPOT) 배색 밴딩스커트,113000,"20230223112608"
"6I43601","5",LT,"(기획)밑단 포인트 폴로형 스웨터	
",143000,"20230223112607"
"6I43603","5",DC,(주력)전판로고 폴로 스웨터,117000,"20230223112607"
"6I44801","8",GL,밑단 주름 배색 우븐 원피스,123000,"20230223112608"
"6I45212","13",LT,에리 오픈형 폴로 티셔츠	,118000,"20230223112607"
